TAG,SP,Species Group,XCO,YCO,D86,D90,D95,D00,D05,D10
1198,GARCMA,Pulai,102.3117025,2.985165226,3.0,3.5,3.7,4.7,4.3,4.5
1199,BEILP2,Pulai,102.3117028,2.985173411,2.0,2.5,2.7,0.0,0.0,0.0
1200,DIOSAP,Pulai,102.3117039,2.985170771,1.0,1.4,0.0,0.0,0.0,0.0
1201,ANAXJA,Pulai,102.3117022,2.985157042,3.5,3.5,4.0,0.0,0.0,0.0
1202,XERONO,Pulai,102.3117098,2.985138562,1.0,1.4,2.1,2.3,2.3,2.4
1203,DACRR1,Pulai,102.311692,2.985136338,1.0,2.1,3.3,3.4,3.5,4.2
1204,SCA1SP,Pulai,102.3116931,2.985132796,3.5,4.6,5.4,5.1,4.9,5.1
1205,MONOMA,Pulai,102.3116848,2.985135809,4.0,5.0,4.9,5.6,5.2,5.3
1206,APORM1,Pulai,102.311677,2.985143398,1.5,2.1,2.1,0.0,0.0,0.0
1207,DIOSSC,Pulai,102.3116791,2.985151715,1.0,1.4,0.0,0.0,0.0,0.0
1208,ARDICR,Pulai,102.3116771,2.985154288,2.0,2.5,2.6,2.7,2.6,2.6
1209,XANTCH,Pulai,102.3117102,2.985145845,1.5,1.5,1.6,1.6,1.7,1.7
1210,SHORBR,Sal,102.311601,2.985109005,1.5,5.0,5.3,5.2,2.3,0.0
1211,DACRR1,Pulai,102.3117184,2.985169123,1.5,2.0,2.1,2.4,0.0,0.0
1212,SCA1SP,Pulai,102.3117303,2.985167276,2.0,2.2,2.2,2.3,2.2,0.0
1213,MANGQU,Pulai,102.3117424,2.985174516,1.5,2.1,2.3,2.4,2.3,0.0
1214,AGLAOD,Pulai,102.311741,2.985168972,1.0,1.1,0.0,0.0,0.0,0.0
1215,PIMEGR,Pulai,102.3117496,2.985174143,2.0,3.3,3.7,4.6,5.9,5.9
1216,EPIPMA,Pulai,102.3116318,2.985133035,6.3,6.6,7.3,7.0,6.959999847,0.0
1217,SCA1SP,Pulai,102.3117484,2.985166795,2.5,2.8,3.1,3.5,3.2,0.0
1218,APORM1,Pulai,102.3117342,2.985163031,1.0,0.0,0.0,0.0,0.0,0.0
1219,MEL1TO,Pulai,102.3117378,2.985163295,1.0,1.6,2.1,2.1,2.1,2.2
1220,ANAXJA,Pulai,102.3117309,2.985159158,1.5,2.0,2.0,2.4,0.0,0.0
1221,EPIPMA,Pulai,102.3117287,2.985152646,6.6,6.9,7.0,4.9,5.1,0.0
1222,DIOSAD,Pulai,102.3117443,2.985161052,2.0,1.7,1.7,2.1,2.5,2.6
1223,ARDICR,Pulai,102.3117281,2.985148069,2.0,0.0,0.0,0.0,0.0,0.0
1224,RINOAN,Pulai,102.3117465,2.98515487,2.0,2.6,2.8,0.0,1.4,1.7
1225,DIOSAD,Pulai,102.3117398,2.985148027,1.0,1.4,1.7,1.7,0.0,0.0
1226,ARDICR,Pulai,102.3117545,2.985156367,1.0,1.3,1.7,0.0,0.0,0.0
1227,ROTHMA,Pulai,102.3117522,2.985151659,1.0,1.0,1.4,1.2,1.3,1.0
1228,POL1SC,Pulai,102.3117294,2.985155418,11.0,11.6,12.1,0.0,0.0,0.0
1229,MACALO,Alder,102.3117101,2.98518483,5.0,5.5,5.6,5.8,5.9,5.9
1230,PAVEGR,Pulai,102.3117184,2.985182719,2.0,2.6,0.0,0.0,0.0,0.0
1231,SHORM2,Sal,102.3117217,2.985186592,3.0,4.3,4.7,5.4,6.2,6.2
1232,ATUNEX,Pulai,102.3116082,2.985147618,37.2,27.4,0.0,0.0,0.0,0.0
1233,EPIPMA,Pulai,102.311726,2.985189629,2.0,2.2,2.4,0.0,0.0,0.0
1234,MONOMA,Pulai,102.3117151,2.985189737,1.0,1.3,2.0,2.3,2.3,2.5
1235,GNETGN,Alder,102.3117299,2.98520987,1.0,1.5,1.6,1.5,1.8,1.8
1236,PAVEGR,Pulai,102.3117243,2.985212179,1.0,1.7,1.7,1.7,0.0,0.0
1237,EURYLO,Pulai,102.3117316,2.985211806,5.0,5.5,6.2,6.5,6.4,0.0
1239,NEOBHE,Chen,102.3117198,2.985211849,1.0,1.7,2.3,2.7,3.3,3.5
1240,ARDICR,Pulai,102.3117134,2.98521319,1.0,1.1,1.5,1.6,0.0,0.0
1241,ROTHMA,Pulai,102.31171,2.985210219,1.0,0.0,0.0,0.0,0.0,0.0
1242,GONITO,Pulai,102.3117401,2.98521788,4.0,4.8,5.2,6.3,7.0,7.5
1243,SHORM2,Sal,102.3117383,2.985217747,6.0,5.8,6.7,6.5,7.4,7.7
1244,ANAXJA,Pulai,102.3117431,2.98521447,2.5,2.9,3.2,3.3,3.9,0.0
1245,ARCHBU,Pulai,102.3117438,2.985204548,9.3,12.4,17.0,19.8,23.5,25.8
1246,MESUFE,Pulai,102.3117466,2.98519115,1.5,2.1,3.0,3.2,3.2,3.6
1247,BARRMA,Pulai,102.311744,2.985189147,6.0,7.0,8.2,8.8,9.0,9.2
1248,ANAXJA,Pulai,102.3117373,2.985183206,1.5,2.0,2.1,2.1,2.1,2.4
1249,DIOSAP,Pulai,102.3117357,2.985179466,2.0,2.6,2.8,2.8,2.8,2.9
1250,DACRR1,Pulai,102.3117331,2.985178365,6.6,6.9,7.5,7.2,7.3,7.4
1251,SHORM2,Sal,102.3117303,2.985179069,2.5,3.7,4.1,4.7,4.6,4.8
1252,MONOMA,Pulai,102.311729,2.985185317,7.0,6.3,7.2,7.4,7.6,7.8
1254,ANAXJA,Pulai,102.3117426,2.985196297,2.5,2.8,2.8,0.0,0.0,0.0
1255,LITSM2,Pulai,102.3117396,2.985200609,1.0,1.5,1.7,1.6,1.7,0.0
1256,LEPISE,Pulai,102.3117304,2.985203556,1.0,1.5,2.0,2.0,2.1,2.1
1257,DIOSSC,Pulai,102.3116175,2.985167354,1.0,1.3,1.3,1.3,0.0,0.0
1258,MANGQU,Pulai,102.3117066,2.985232637,3.0,3.7,4.0,4.6,4.6,4.6
1259,SHORM2,Sal,102.3117063,2.985237148,1.5,2.0,2.4,2.5,2.8,0.0
1260,MESUFE,Pulai,102.3117086,2.985241856,2.5,3.9,5.1,6.6,6.8,6.4
1261,ARDICR,Pulai,102.3117139,2.985244057,2.5,3.2,3.3,3.3,3.7,0.0
1262,ARDICR,Pulai,102.3117072,2.985249006,1.5,2.2,2.5,2.5,2.8,0.0
1263,SHORM1,Sal,102.3117139,2.985256751,2.0,2.6,3.1,3.6,4.6,4.7
1265,ALPHEL,Pulai,102.311707,2.985263505,8.4,8.1,9.2,10.0,11.3,12.6
1266,ANAXJA,Pulai,102.3117151,2.9852641,2.0,2.4,2.6,2.8,2.8,3.0
1267,ARDICR,Pulai,102.3117219,2.985257347,1.5,2.1,2.2,2.4,2.7,2.6
1268,ARDICR,Pulai,102.3117217,2.985260053,1.0,1.0,1.2,1.1,1.2,1.3
1269,ARDICR,Pulai,102.3117223,2.985252836,1.5,2.0,2.0,1.8,1.5,1.5
1270,ARDICR,Pulai,102.3117366,2.985253894,1.0,1.3,1.3,0.0,0.0,0.0
1271,NEOBHE,Chen,102.3117399,2.985258669,2.5,3.0,3.5,4.8,4.9,5.9
1272,ARDICR,Pulai,102.3117359,2.98523933,1.0,1.2,1.3,1.2,1.4,1.2
1273,SHORM2,Sal,102.3117461,2.985235547,8.7,8.5,9.0,8.9,9.0,9.5
1274,CASTME,Pulai,102.3117388,2.98523592,1.5,3.0,4.4,5.5,5.4,0.0
1275,RINOAN,Pulai,102.3117345,2.985233785,3.5,3.9,3.9,4.1,4.5,4.1
1276,SHORBR,Sal,102.3117331,2.985228241,1.0,2.4,3.3,3.5,0.0,0.0
1278,SHORM2,Sal,102.3117332,2.985226437,23.4,25.2,26.0,26.0,26.0,27.4
1279,SHORP2,Sal,102.3117466,2.985228331,79.4,76.5,78.0,78.6,78.2,80.3
1280,DIOSNU,Pulai,102.3117224,2.985226545,1.5,1.8,2.0,1.8,0.0,0.0
1281,NEOSKI,Pulai,102.3117032,2.985279543,1.5,2.0,0.0,0.0,0.0,0.0
1283,NEOBHE,Chen,102.3117135,2.98528665,2.5,2.9,2.9,3.3,3.5,3.6
1284,DACRR1,Pulai,102.3115899,2.985262349,4.0,5.1,5.8,5.8,6.3,6.4
1285,HOMALO,Pulai,102.3117192,2.98529433,2.0,3.3,4.1,4.6,4.7,4.6
1287,SHORP1,Sal,102.3117307,2.985309688,14.0,15.3,16.6,17.3,18.0,0.0
1288,NEO1CA,Alder,102.3117434,2.985309712,3.0,3.2,3.3,0.0,0.0,0.0
1289,RINOAN,Pulai,102.3117449,2.985301659,1.5,1.7,2.2,2.3,0.0,0.0
1290,CANALR,Pulai,102.3117414,2.985299591,2.0,2.4,2.7,3.0,3.1,3.3
1291,DIOSAP,Pulai,102.3117357,2.985279217,1.0,1.4,1.4,1.6,0.0,0.0
1292,ANAXJA,Pulai,102.3117386,2.98527671,2.5,3.0,3.2,3.7,3.5,3.6
1293,ANAXJA,Pulai,102.3117472,2.985269187,1.0,1.4,1.7,1.7,2.9,0.0
1294,RINOAN,Pulai,102.3117257,2.985267599,1.5,2.2,2.3,2.3,0.0,0.0
1295,RINOAN,Pulai,102.3117185,2.98526707,4.0,4.4,4.8,4.8,4.6,4.8
1296,POPOPI,Pulai,102.3117243,2.985273848,2.5,2.7,3.3,3.5,3.7,3.8
1297,CASTSC,Pulai,102.3117259,2.985277588,1.0,1.2,1.3,0.0,0.0,0.0
1298,KNEMLA,Pulai,102.3117298,2.985286037,2.0,2.4,2.9,2.9,3.0,3.0
1299,SHORBR,Sal,102.3117526,2.985269583,1.0,1.8,2.0,0.0,0.0,0.0
1300,PRUNAR,Pulai,102.3117515,2.985284918,6.3,7.3,9.2,10.7,12.1,12.4
1301,ANAXJA,Pulai,102.3116476,2.985249377,2.0,2.4,2.5,2.6,2.8,0.0
1302,SINDVE,Pulai,102.3117555,2.985278868,1.5,2.1,3.1,2.6,3.2,3.0
1303,SINDVE,Pulai,102.3117574,2.985278098,1.5,2.1,3.3,2.8,3.1,3.3
1304,KNEMPA,Pulai,102.3117573,2.985279902,1.0,1.6,2.1,1.8,1.8,2.0
1305,LEPISE,Pulai,102.3117583,2.985289957,1.0,1.1,1.2,1.9,1.7,0.0
1306,HEL2VE,Pulai,102.3117551,2.985296975,3.0,2.9,3.4,3.4,3.2,3.3
1307,APORM1,Pulai,102.3117558,2.985299747,1.0,1.9,0.0,0.0,0.0,0.0
1309,AGLAOD,Pulai,102.3116591,2.985252943,1.5,1.8,2.4,2.1,0.0,0.0
1311,IXORC2,Pulai,102.3117854,2.985301929,1.0,1.1,1.8,0.0,2.6,1.0
1312,SHORM2,Sal,102.3117736,2.985302874,15.1,15.3,15.6,15.7,15.9,15.7
1313,ARDICR,Pulai,102.3117748,2.985299332,2.5,3.4,4.1,4.1,3.8,3.8
1314,EUGEVI,Pulai,102.3117833,2.985294515,1.0,1.3,1.4,1.5,1.6,0.0
1315,ALANEB,Pulai,102.3117722,2.985298231,4.5,4.9,5.6,5.5,5.8,0.0
1316,MACALO,Alder,102.3117775,2.985286836,1.0,1.2,1.5,1.5,1.8,0.0
1317,PIMEGR,Pulai,102.3117841,2.98528369,1.0,1.3,1.6,1.7,1.8,1.9
1318,SCA1SP,Pulai,102.3117833,2.98528182,1.0,1.6,2.0,2.1,3.2,0.0
1320,ANAXJA,Pulai,102.3117857,2.985285627,2.5,2.7,3.0,2.9,0.0,0.0
1321,UROPGL,Pulai,102.3117862,2.985279312,3.0,4.1,0.0,0.0,0.0,0.0
1322,PAVEGR,Pulai,102.3117844,2.985278278,1.0,1.5,1.6,0.0,0.0,0.0
1323,SHORM2,Sal,102.3117755,2.985276715,12.5,12.6,12.8,12.9,13.4,0.0
1324,IXORLO,Pulai,102.3117615,2.985233965,1.0,1.1,1.3,1.4,1.4,1.9
1325,PAVEGR,Pulai,102.3117633,2.985234098,1.0,1.1,1.4,1.4,1.3,1.3
1326,DIOSNU,Pulai,102.3117641,2.985235066,1.0,1.4,1.5,1.5,1.8,1.6
1327,MACALO,Alder,102.3116421,2.985214505,2.0,3.1,3.6,4.2,4.3,4.4
1328,AGLAFO,Pulai,102.3117609,2.985254778,3.0,4.3,5.3,5.8,6.3,6.7
1329,KNEMLA,Pulai,102.3117581,2.985255482,1.0,1.5,1.5,1.5,1.7,1.6
1330,LEPISE,Pulai,102.3117515,2.985259529,1.0,1.0,1.4,1.4,1.8,1.8
1331,SHOROC,Sal,102.3117592,2.985266438,1.5,1.7,2.1,2.2,2.2,2.1
1332,EPIPMA,Pulai,102.3117763,2.985266793,6.8,7.0,7.6,7.4,7.2,7.1
1333,DIOSSC,Pulai,102.3117758,2.985260412,1.0,1.3,1.8,1.8,1.9,0.0
1334,SHORM2,Sal,102.3117773,2.985265055,1.5,1.8,2.0,2.1,2.2,2.2
1335,SHORBR,Sal,102.3117792,2.98525159,1.0,1.9,2.2,0.0,1.4,0.0
1336,ANAXJA,Pulai,102.3117848,2.985261074,1.0,1.7,1.7,1.8,0.0,0.0
1337,ALANEB,Pulai,102.3117875,2.985235883,1.0,2.1,2.8,3.9,4.6,5.2
1338,MACALO,Alder,102.3117642,2.985222371,2.0,2.9,3.4,3.8,4.1,4.1
1339,PHAEOP,Pulai,102.3117905,2.985232473,1.0,1.4,1.6,1.7,1.8,1.8
1340,MACALO,Alder,102.3117855,2.985226664,2.0,2.8,0.0,0.0,0.0,0.0
1341,GIRONE,Alder,102.3117747,2.985225871,2.0,3.3,3.5,3.7,4.0,4.2
1342,ROTHMA,Pulai,102.3117763,2.985254098,1.0,1.4,1.5,1.5,1.6,1.5
1343,DIOSNU,Pulai,102.3117733,2.985233021,1.0,1.1,1.2,1.2,0.0,0.0
1344,SCLEWA,Pulai,102.3117622,2.985187764,1.0,1.3,1.6,1.6,3.3,4.5
1345,ARCHBU,Pulai,102.3117671,2.985182682,2.0,2.6,2.8,3.1,3.1,0.0
1346,ARCHBU,Pulai,102.3117665,2.9851908,2.0,2.7,3.6,3.7,0.0,0.0
1347,EPIPMA,Pulai,102.3117633,2.985197818,5.2,5.7,5.9,6.1,6.3,6.7
1348,ARDICR,Pulai,102.3117584,2.9852029,3.5,4.5,4.8,4.9,5.2,5.2
1349,ANAXJA,Pulai,102.3117689,2.985206399,1.5,2.3,2.9,3.3,3.8,3.9
1350,SHORM2,Sal,102.3116643,2.985168988,19.3,20.1,20.8,0.0,0.0,0.0
1351,KOOMMA,Pulai,102.311775,2.985209568,9.5,11.0,12.7,13.5,14.2,16.2
1352,KOKORE,Pulai,102.3117702,2.985213748,37.5,38.4,39.4,39.1,39.9,39.9
1354,TARES8,Pulai,102.3117931,2.985209087,1.5,2.0,2.6,2.7,2.7,3.3
1355,GONITO,Pulai,102.3117902,2.985199802,6.5,7.1,8.3,9.0,9.4,9.8
1356,EPIPMA,Pulai,102.3117868,2.985195929,5.0,5.4,6.3,6.5,7.1,7.2
1357,ARDIRI,Pulai,102.3117896,2.985182531,1.5,2.7,3.6,4.4,4.1,4.3
1358,XERONO,Pulai,102.3117904,2.985197096,1.0,1.2,1.3,0.0,0.0,0.0
1359,NEOBHE,Chen,102.311779,2.985191726,1.0,1.8,2.3,2.6,0.0,0.0
1360,ARDICR,Pulai,102.3117763,2.98519243,6.0,0.0,0.0,0.0,0.0,0.0
1362,MESUCO,Pulai,102.3117762,2.985180637,2.0,2.6,2.6,2.9,3.0,3.0
1363,DRYPLO,Pulai,102.3117584,2.985140329,3.0,3.3,3.6,3.9,3.7,3.8
1365,SHOROC,Sal,102.3117619,2.985141496,1.0,2.5,3.9,5.8,9.6,13.2
1366,VATIBE,Sal,102.3117818,2.985142049,1.5,2.3,0.0,0.0,0.0,2.6
1367,ARDICR,Pulai,102.3117568,2.985150185,1.0,1.1,1.1,0.0,0.0,0.0
1368,DIOSNU,Pulai,102.3117617,2.985157798,2.0,2.4,2.5,2.5,2.3,0.0
1369,VATIPA,Sal,102.3116472,2.98511966,1.5,2.4,2.8,3.2,3.2,3.4
1370,ARDICR,Pulai,102.3117633,2.985160637,3.5,4.0,4.3,4.3,4.2,4.2
1371,XERONO,Pulai,102.311767,2.985159097,1.0,1.4,1.5,1.5,1.4,0.0
1372,ARDICR,Pulai,102.3117582,2.985168424,1.5,1.9,2.4,2.8,2.5,2.6
1373,ARDICR,Pulai,102.3117554,2.98517003,2.5,3.4,3.7,3.8,3.6,3.7
1374,APORM1,Pulai,102.3117693,2.985163806,2.0,3.0,3.8,4.2,4.2,4.4
1375,ARDICR,Pulai,102.3117684,2.985177336,1.5,2.3,2.9,2.9,3.0,3.0
1376,SANTLA,Pulai,102.3116695,2.985123117,2.5,3.4,4.3,4.5,4.5,5.8
1377,GOMPS1,Pulai,102.3117942,2.985169265,2.0,2.5,2.5,2.6,0.0,0.0
1378,LANSDO,Pulai,102.3117985,2.985172302,2.0,2.3,2.8,2.8,0.0,0.0
1379,NEPHCO,Pulai,102.311792,2.985161851,1.0,0.0,0.0,1.1,1.3,0.0
1380,NEPHCO,Pulai,102.3117919,2.985163655,2.0,2.4,3.4,3.5,3.3,3.2
1381,APORM1,Pulai,102.3117995,2.985146077,2.5,3.1,3.6,3.7,0.0,0.0
1382,CANALL,Pulai,102.3117929,2.98513743,2.5,3.7,4.3,4.5,4.8,5.6
1383,SHORBR,Sal,102.311791,2.985139102,1.0,3.0,5.7,6.9,0.0,0.0
1384,PAYELU,Pulai,102.3117791,2.98514185,3.5,4.7,4.8,4.8,5.1,5.8
1386,ANT1CO,Alder,102.3117746,2.985140618,1.0,1.7,2.0,2.2,2.5,2.6
1387,ALSEP2,Pulai,102.3116119,2.985306371,2.0,3.0,4.0,4.1,4.2,4.3
1388,ANAXJA,Pulai,102.3116083,2.985331495,1.5,1.8,2.0,2.4,2.3,2.3
1389,SHOROC,Sal,102.3116135,2.985334598,3.0,0.0,0.0,0.0,0.0,0.0
1390,XERONO,Pulai,102.3116199,2.985332355,1.0,1.4,1.7,1.2,2.0,1.7
1391,ARCHBU,Pulai,102.3116148,2.985341045,1.5,2.7,3.7,4.2,4.8,5.7
1392,EUGES2,Pulai,102.3116098,2.98534793,15.8,19.2,24.0,27.2,32.8,35.8
1393,ANAXJA,Pulai,102.3115118,2.985306472,1.5,2.1,3.0,3.0,3.3,3.5
1394,XERONO,Pulai,102.3116457,2.985349673,1.0,1.5,1.9,1.9,1.8,1.8
1395,MESUCO,Pulai,102.311649,2.985342655,2.5,4.0,4.0,4.1,4.1,4.1
1396,RINOAN,Pulai,102.3116407,2.985332072,2.0,2.5,2.8,2.9,3.1,3.0
1398,ANAXJA,Pulai,102.3116417,2.985318542,1.0,1.7,1.8,1.9,2.0,2.0
1399,DRIMLU,Pulai,102.3116446,2.985315132,1.0,1.3,1.4,1.7,1.7,1.5
1400,CASTME,Pulai,102.3116293,2.98531491,2.5,3.6,4.7,5.3,5.6,0.0
1402,ARDICR,Pulai,102.3115002,2.985329197,1.5,1.7,0.0,0.0,0.0,0.0
1403,KNEMLA,Pulai,102.3116151,2.985373716,3.5,3.4,0.0,0.0,0.0,0.0
1404,SANTLA,Pulai,102.3116211,2.985377787,19.0,0.0,0.0,0.0,0.0,0.0
1405,MEL1FU,Pulai,102.3116209,2.985381395,3.0,3.6,4.0,0.0,0.0,0.0
1406,KNEMLA,Pulai,102.3116252,2.985384432,1.0,1.5,0.0,0.0,0.0,0.0
1407,ANAXJA,Pulai,102.3116083,2.985380469,3.5,4.1,5.2,5.5,5.5,5.5
1408,HEL2VE,Pulai,102.3116204,2.985387709,3.0,0.0,0.0,0.0,0.0,0.0
1409,DACRPU,Pulai,102.3116219,2.985391449,4.0,0.0,0.0,0.0,0.0,0.0
1410,PIMEGR,Pulai,102.3116352,2.985383355,4.0,5.3,7.0,7.8,9.6,9.9
1411,XYLOM1,Pulai,102.3116419,2.985390198,6.3,8.3,0.0,0.0,0.0,0.0
1412,GONITO,Pulai,102.311646,2.985395039,4.0,4.0,4.3,4.3,0.0,0.0
1413,SHOROC,Sal,102.3116356,2.985377041,3.5,4.2,5.0,0.0,0.0,0.0
1414,ANAXJA,Pulai,102.3116298,2.985394751,1.5,2.1,2.8,2.3,2.8,2.7
1415,DIOSSC,Pulai,102.3116299,2.985393849,1.0,1.5,1.7,0.0,0.0,0.0
1416,ANAXJA,Pulai,102.3116477,2.985384281,2.0,2.4,2.8,1.5,3.1,3.4
1417,GARCFO,Pulai,102.3116479,2.985382477,13.3,13.4,0.0,0.0,0.0,0.0
1418,CALOTE,Pulai,102.3115361,2.985343635,5.6,6.4,8.9,9.8,10.6,10.9
1419,ANAXJA,Pulai,102.3116408,2.985367449,2.0,2.4,2.8,2.9,2.8,2.8
1420,RINOAN,Pulai,102.3116319,2.985365886,1.0,1.5,2.1,2.3,2.4,2.4
1421,SCA1SP,Pulai,102.3116329,2.985376842,3.5,3.9,0.0,0.0,0.0,0.0
1423,ANAXJA,Pulai,102.3116034,2.985398245,1.0,2.0,2.8,3.4,3.4,4.2
1425,SINDCO,Pulai,102.3116176,2.985401107,2.5,4.6,5.3,5.3,6.0,6.0
1426,SHORP1,Sal,102.3116212,2.985401372,1.5,0.0,0.0,0.0,0.0,0.0
1427,TABECO,Pulai,102.3116201,2.985404012,2.0,2.7,4.1,5.2,5.3,5.7
1428,EUGECH,Pulai,102.3116208,2.985407686,1.0,0.0,0.0,0.0,0.0,0.0
1429,DIOSL1,Pulai,102.3116173,2.985418312,2.5,3.7,5.0,5.9,6.5,6.2
1430,SHORP1,Sal,102.3116192,2.985429334,2.5,4.1,5.4,6.3,6.4,0.0
1431,CLE1M2,Pulai,102.3116179,2.985421986,1.0,1.5,1.8,1.9,2.5,2.5
1432,ANAXJA,Pulai,102.311603,2.985428144,2.5,4.3,5.8,5.9,5.3,6.7
1434,MONOMA,Pulai,102.3116001,2.985431554,2.5,3.1,3.7,3.7,4.2,0.0
1435,SHORM1,Sal,102.3116169,2.985435516,38.0,40.3,43.0,44.8,46.2,47.2
1436,QUERAR,Pulai,102.311618,2.985433778,1.0,1.7,2.0,2.1,2.1,0.0
1437,RINOAN,Pulai,102.3116197,2.985434813,1.0,0.0,0.0,0.0,0.0,0.0
1438,EUGEDU,Pulai,102.3116275,2.985427224,1.0,0.0,0.0,0.0,0.0,0.0
1439,ALPHEL,Pulai,102.3116272,2.985430832,10.1,0.0,0.0,0.0,0.0,0.0
1440,MANGQU,Pulai,102.3116213,2.985436749,3.0,3.1,3.4,3.8,4.1,4.2
1441,DIOSSC,Pulai,102.3116357,2.985437807,1.0,1.9,2.5,2.6,3.4,4.2
1442,RINOAN,Pulai,102.3116285,2.98543818,3.5,2.9,0.0,0.0,0.0,0.0
1443,GALEFU,Pulai,102.3116444,2.985430284,1.0,1.8,2.1,2.1,2.0,2.0
1444,ANAXJA,Pulai,102.3116438,2.985438402,1.0,2.1,2.9,2.9,0.0,0.0
1445,RINOAN,Pulai,102.3115342,2.985369794,2.0,2.7,3.0,2.6,3.0,2.8
1446,CHAMMA,Pulai,102.3116464,2.985402321,1.0,1.7,1.8,0.0,0.0,0.0
1447,MEL1FU,Pulai,102.3116337,2.9854032,1.0,1.4,1.7,0.0,0.0,0.0
1448,LITSM2,Pulai,102.311634,2.985399591,1.0,1.2,1.4,0.0,0.0,0.0
1449,SCA1SP,Pulai,102.3116003,2.98544064,4.5,0.0,0.0,0.0,0.0,0.0
1450,GIROSU,Alder,102.3116057,2.985441037,4.5,0.0,0.0,2.0,3.2,4.2
1451,PAVEGR,Pulai,102.3116053,2.985458242,1.0,1.5,0.0,0.0,0.0,0.0
1452,GOMPS1,Pulai,102.311606,2.985461014,4.5,5.8,6.0,12.3,14.1,16.6
1453,MEL1FU,Pulai,102.3116033,2.98547351,1.5,2.0,2.4,0.0,1.6,2.5
1454,MEL1FU,Pulai,102.3115987,2.985474983,3.0,3.2,3.8,0.0,0.0,0.0
1455,MEL1FU,Pulai,102.311618,2.985482752,1.5,1.5,1.7,1.8,2.1,2.1
1456,LITHCU,Pulai,102.3115106,2.985446045,1.0,1.2,0.0,0.0,0.0,0.0
1458,PAYELU,Pulai,102.3116388,2.985481567,3.0,3.7,0.0,0.0,0.0,0.0
1459,MYRICI,Pulai,102.3116406,2.985482602,1.5,1.9,2.1,2.2,2.2,2.2
1460,OCHAAM,Pulai,102.3116328,2.985465704,4.0,4.5,5.0,5.8,6.5,6.8
1461,SAR1GR,Pulai,102.3116416,2.985468169,23.9,26.3,0.0,0.0,0.0,0.0
1463,ANAXJA,Pulai,102.3116393,2.985449864,1.0,1.4,0.0,0.0,0.0,0.0
1464,LEPISE,Pulai,102.3116163,2.985444537,3.0,3.8,4.5,4.9,5.9,6.3
1465,GARCFO,Pulai,102.3116159,2.985449949,1.0,2.2,3.2,4.1,5.2,5.9
1466,ARDIPA,Pulai,102.3116149,2.985475272,3.0,3.3,3.7,3.7,4.2,4.5
1467,PSE1SI,Pulai,102.311656,2.985443838,8.9,10.1,12.0,12.7,13.3,13.7
1468,CRY1KU,Pulai,102.3116447,2.985450261,5.0,0.0,0.0,0.0,0.0,0.0
1469,MACALO,Alder,102.3116581,2.985452155,2.0,2.3,2.4,2.7,3.1,3.0
1470,DRYPPO,Pulai,102.3116608,2.985452353,1.0,1.5,1.8,2.1,0.0,0.0
1471,ARDICR,Pulai,102.3116551,2.985456467,5.0,2.0,2.2,2.3,2.6,2.5
1472,MACALO,Alder,102.3116567,2.985471097,2.0,2.2,0.0,0.0,0.0,0.0
1473,CYNOMA,Pulai,102.3116636,2.985487929,6.7,10.1,11.0,12.1,12.8,13.8
1475,POL1JE,Pulai,102.3115721,2.985431533,1.0,2.0,2.4,2.5,3.0,3.3
1476,DIOSSU,Pulai,102.3116796,2.985454644,3.5,4.0,4.1,5.0,5.7,6.0
1477,HERIEL,Pulai,102.3116739,2.985458757,4.0,4.4,4.8,5.3,5.8,5.8
1478,SHOROC,Sal,102.3116746,2.985460628,2.5,3.0,3.7,3.7,4.6,4.9
1479,PAR2DE,Sal,102.3116309,2.985305955,1.5,2.9,3.7,3.7,4.5,4.6
1480,PHAEOP,Pulai,102.3116255,2.985305559,1.0,1.3,1.3,1.2,1.6,1.4
1481,GONOGR,Pulai,102.3116262,2.985308331,5.0,5.6,6.3,5.9,6.2,6.4
1482,DACRR1,Pulai,102.3115101,2.985268256,2.0,2.7,3.0,3.0,3.4,3.6
1483,LEPITE,Pulai,102.3116315,2.985310532,1.0,1.3,1.4,1.2,0.0,0.0
1484,KNEMFU,Pulai,102.3116273,2.985317483,1.0,1.4,1.4,1.5,1.6,1.7
1485,ANAXJA,Pulai,102.3116292,2.985328506,2.0,2.2,3.0,2.8,3.2,3.1
1486,RYPAKU,Pulai,102.3116754,2.985462498,6.4,6.6,7.0,6.6,0.0,0.0
1487,PAR2DE,Sal,102.3116732,2.985455083,2.0,2.8,3.4,3.5,3.9,3.9
1488,DIOSSI,Pulai,102.3116692,2.985472925,2.0,2.6,3.2,3.2,3.4,4.0
1489,SHOROC,Sal,102.3116711,2.985472155,1.0,1.7,2.0,2.1,2.0,2.8
1490,MEL1AN,Pulai,102.3116519,2.985401816,5.0,6.4,8.7,10.6,11.7,12.8
1491,SHORM2,Sal,102.31166,2.985401509,2.0,2.3,0.0,0.0,0.0,0.0
1492,XANTEU,Pulai,102.3116625,2.985417108,2.5,4.2,4.2,4.6,4.3,4.3
1493,DRYPPO,Pulai,102.3116714,2.985417769,1.5,1.6,0.0,0.0,0.0,0.0
1494,GIRONE,Alder,102.3116749,2.98543163,2.5,3.3,4.0,4.1,4.5,4.7
1495,MACALO,Alder,102.3116739,2.985433368,1.0,1.4,1.7,1.8,1.8,1.8
1496,SHORM1,Sal,102.3116777,2.985419134,21.5,21.8,0.0,0.0,0.0,0.0
